date,state,city,summary,month,year_month
2022-04-27,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/1500E/CHICAGO TRACON ADVISED, IAI GALX, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE NE BOUND AT 2,500 FEET 4 SW MDW. NO EVASIVE ACTION TAKEN. JUSTICE PD NOTIFIED. WOC 7-3333 TB/EC",4,2022-04
2022-04-27,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS INCIDENT/2030P/LAS VEGAS ATCT ADVISED, HELO, REPORTED A QUADCOPTER AT 9 O'CLOCK POSITION BELOW WHILE E BOUND AT 2,500 FEET .5 NW LAS VEGAS. NO EVASIVE ACTION TAKEN.  LAS VEGAS METRO PD NOTIFIED. WOC 7-3333 RL/JA",4,2022-04
2022-04-28,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/1230E/PHILADELPHIA ATCT ADVISED, E75L, PHL - RDU, REPORTED A BLACK AND GREEN UAS AT 2 O'CLOCK POSITION AT 2,100 FEET WHILE W BOUND 7 E PHL. NO EVASIVE ACTION TAKEN. LEO NOTIFIED. WOC 7-3333 SY/EC",4,2022-04
2022-04-28,ARKANSAS,LITTLE ROCK,"PRELIM INFO FROM FAA OPS: LITTLE ROCK, AR/UAS INCIDENT/1418C/LITTLE ROCK ATCT ADVISED, EMBRAER E55P, REPORTED A WHITE UAS AT FL210 WHILE SW BOUND 38 NE LITTLE ROCK. NO EVASIVE ACTION TAKEN. LEO NOTIFIED. NO NUMBER PROVIDED. WOC 7-3333 RL/JA",4,2022-04
2022-04-28,ARKANSAS,LITTLE ROCK,"PRELIM INFO FROM FAA OPS: LITTLE ROCK, AR/UAS INCIDENT/1518C/MEMPHIS ARTCC ADVISED, EMBRAER E55P, REPORTED A WHITE UAS AT FL210 WHILE SW BOUND 38 NE LIT (34.57N, 91.4300E). NO EVASIVE ACTION TAKEN. LEO NOTIFIED BUT NO PHONE NUMBER PROVIDED. WOC 7-3333 EC/JF",4,2022-04
2022-04-28,ARKANSAS,WEST MEMPHIS,"PRELIM INFO FROM FAA OPS: WEST MEMPHIS, AR/UAS INCIDENT/1626C/MEMPHIS TRACON ADVISED, CESSNA C208, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 2,000 FEET 6 N AWM. NO EVASIVE ACTION TAKEN. MARION PD NOTIFIED. WOC 7-3333 SZ/JA",4,2022-04
2022-04-28,TEXAS,CORPUS CHRISTI,"PRELIM INFO FROM FAA OPS: CORPUS CHRISTI, TX/UAS INCIDENT/1740C/CORPUS CHRISTI ATCT ADVISED, BEECH BE9L, REPORTED UAS AT 12 O'CLOCK POSITION 500 FEET BELOW WHILE ORBITING AT 1,000 FEET 3 E CORPUS CHRISTI. NO EVASIVE ACTION TAKEN. CORPUS CHRISTI PD NOTIFIED. WOC 7-3333 RL/JA",4,2022-04
2022-04-28,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/2021E/PEACHTREE-DEKALB ATCT ADVISED, CESSNA C172, OBSERVED A UAS WHILE EASTBOUND AT 3,000 FEET, 3 NW PDK.  NO EVASIVE ACTION REPORTED. CHAMBLEE PD NOTIFIED (NO PHONE PROVIDED). WOC 7-3333 JA/SZ",4,2022-04
2022-04-28,NORTH CAROLINA,JACKSONVILLE,"PRELIM INFO FROM FAA OPS: JACKSONVILLE, NC/UAS INCIDENT/2337E/NEW RIVER RADAR ADVISED, H53, REPORTED UAS AT 300 FEET WHILE OPERATING IN A LANDING ZONE 10 S NEW RIVER MCAS. NO EVASIVE ACTION TAKEN. BASE OPS NOTIFIED. WOC 7-3333 RL/JA",4,2022-04
2022-04-29,CALIFORNIA,RIVERSIDE,"PRELIM INFO FROM FAA OPS: RIVERSIDE, CA/UAS INCIDENT/1940P/SOCAL TRACON  ADVISED, B744, ONT - SDF, REPORTED A BLACK UAS AT 1 O'CLOCK POSITION AT 7,000 FEET WHILE SE BOUND 5 S RIVERSIDE. NO EVASIVE ACTION TAKEN. RIVERSIDE PD NOTIFIED. WOC 7-3333 RL/JW",4,2022-04
2022-04-29,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/2015P/NORCAL TRACON ADVISED, B763, JFK - SFO, REPORTED UAS FROM THE 10 O'CLOCK POSITION WHILE NNW BOUND AT 3,000 FEET 11 ESE SFO. NO EVASIVE ACTION TAKEN. MENLO PARK PD NOTIFIED. WOC 7-3333 SZ/JW",4,2022-04
2022-04-29,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/2101P/SAN FRANCISCO ATCT ADVISED, DASSAULT F900, LOS CABOS INTL ARPT (MMSD) - SFO, REPORTED A GREEN UAS FROM THE 11 O'CLOCK POSITION WHILE W BOUND AT 3,500 FEET 9 E SFO. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOT NOTIFIED. WOC 7-3333 SZ/JW",4,2022-04
2022-04-29,NEVADA,RENO,"CORRECTION (CALLSIGN) INFO FROM FAA OPS: RENO, NV/UAS INCIDENT/2015P/RENO ATCT ADVISED, AIRBUS AS50, REPORTED UAS WHILE NW BOUND AT 5,300 FEET 3 NW RNO. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED VIA 911. WOC 7-3333 SZ/JW",4,2022-04
2022-04-29,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/2345P/LOS ANGELES ATCT ADVISED, B39M, EWR - LAX, REPORTED A BLUE UAS FROM RIGHT SIDE WHILE WSW BOUND AT 3,000 FEET 7 ENE LAX. NO EVASIVE ACTION TAKEN. LAWA PD NOTIFIED. WOC 7-3333 RL/RC",4,2022-04
2022-04-30,VIRGINIA,HERNDON,"PRELIM INFO FROM FAA OPS: HERNDON, VA/UAS INCIDENT/1123E/WASHINGTON DULLES ATCT ADVISED, E75L, RDU - IAD, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 2,500 FEET 8 S ARMEL VOR. NO EVASIVE ACTION TAKEN. MWAA NOTIFIED. WOC 7-3333 TB/JF",4,2022-04
2022-04-30,VIRGINIA,HERNDON,"PRELIM INFO FROM FAA OPS: HERNDON, VA/UAS INCIDENT/1200E/WASHINGTON DULLES ATCT ADVISED, BOMBARDIER CL35, REPORTED A COPPER QUADCOPTER UAS WHILE N BOUND AT 2,500 FEET 6 S ARMEL VOR. NO EVASIVE ACTION TAKEN. IAD ARPT AUTHORITY NOTIFIED. WOC 7-3333 TB/EC",4,2022-04
2022-04-30,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1425E/NEW YORK TRACON ADVISED, CIRRUS SR22, BWI - UUU, REPORTED A RED UAS 500 FEET FROM THE RIGHT WING WHILE ENE BOUND AT 6,500 FEET 17 ENE JFK. NO EVASIVE ACTION TAKEN. NASSAU COUNTY AVIATION NOTIFIED. WOC 7-3333 JF/TB",4,2022-04
2022-04-30,OHIO,WADSWORTH,"PRELIM INFO FROM FAA OPS: WADSWORTH, OH/UAS INCIDENT/1515E/, CESSNA C172, MFD - YNG, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SE BOUND AT 5,000 FEET 3 S WADSWORTH. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED. WOC 7-3333 TB/EC",4,2022-04
2022-04-30,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/1830E/MIAMI TRACON  ADVISED, E75S, SDF - MIA, REPORTED RED AND BLACK QUAD COPTER UAS 500 FEET ABOVE ACFT FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 4,000 FEET 15 W MIA. NO EVASIVE ACTION TAKEN. MIAMI DADE PD NOTIFIED. WOC 7-3333 ER/JG",4,2022-04
2022-04-30,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/1830E/MIAMI TRACON ADVISED, B738, PANAMA CITY, PANAMA (MPTO) - MIA, REPORTED RED AND BLACK QUAD COPTER UAS 500 FEET ABOVE ACFT FROM THE RIGHT SIDE WHILE E BOUND AT 4,000 FEET 15 W MIA. NO EVASIVE ACTION TAKEN. MIAMI DADE PD NOTIFIED. WOC 7-3333 ER/JG",4,2022-04
2022-04-30,NEW YORK,FARMINGDALE,"PRELIM INFO FROM FAA OPS: FARMINGDALE, NY/UAS INCIDENT/1840E/FARMINGDALE ATCT ADVISED , CIRRUS SR22, HTO - FRG, REPORTED A BLACK AND WHITE UAS WHILE S BOUND AT 1,000 FEET 1.5 N FRG. NO EVASIVE ACTION TAKEN. NASSAU COUNTY PD NOTIFIED. WOC 7-3333 JG/RC",4,2022-04
2022-04-30,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/2001E/ATLANTA TRACON ADVISED, A321, LAX - ATL, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE E BOUND AT 2,500 FEET 4 W ATL. NO EVASIVE ACTION TAKEN. ATLANTA PD NOTIFIED. WOC 7-3333 JG/ER",4,2022-04
2022-04-30,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1815P/LAX ATCT ADVISED, HELO, REPORTED BLACK QUAD COPTER UAS FROM THE LEFT SIDE AT 150 FEET 3 WSW LAX. NO INJURIES REPORTED. LAPD NOTIFIED. WOC 7-3333 ER/JG",4,2022-04
2022-05-01,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS INCIDENT/0847C/DFW ATCT ADVISED, E170, DFW - MONTERREY, MEXICO (MMMY), REPORTED A SILVER UAS 500 FEET BELOW THE RIGHT SIDE OF THE ACFT WHILE S BOUND AT 2,500 FEET 1 S DFW. NO EVASIVE ACTION TAKEN. DFW DPS NOTIFIED. WOC 7-3333 HM/JF",5,2022-05
2022-05-01,FLORIDA,GAINESVILLE,"CORRECTION (EVENT LOCATION) INFO FROM FAA OPS: GAINESVILLE, FL/UAS INCIDENT/1430E/JACKSONVILLE TRACON ADVISED, PILAUTS PC12, REPORTED A UAS 300 FEET BELOW ACFT WHILE NW BOUND AT 3,000 FEET 4.3 SSW GNV. NO EVASIVE ACTION TAKEN. ALACHUA COUNTY SHERIFF NOTIFIED. WOC 7-3333 HM/JF",5,2022-05
2022-05-01,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/1135P/NORCAL TRACON ADVISED, A320, PDX - SFO, REPORTED A UAS FROM THE 6 O'CLOCK POSITION WHILE E BOUND AT 6,500 FEET 13 SE SFO. NO EVASIVE ACTION TAKEN. SAN MATEO COUNTY SHERIFF NOTIFIED. WOC 7-3333 JW/HM",5,2022-05
2022-05-01,FLORIDA,ST AUGUSTINE,"PRELIM INFO FROM FAA OPS: ST AUGUSTINE, FL/UAS INCIDENT/1455E/JACKSONVILLE TRACON ADVISED, TEX2, REPORTED A SILVER QUAD-COPTER UAS 200 FEET OFF THE LEFT SIDE WHILE SE BOUND AT 2,000 FEET 8 NW SGJ. NO EVASIVE ACTION TAKEN. ST JOHNS COUNTY SHERIFF NOTIFIED. WOC 7-3333 HM/JW",5,2022-05
2022-05-01,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/1241M/PHOENIX TRACON ADVISED, B738, DAL - PHX, REPORTED A UAS FROM THE 10 O'CLOCK POSITION AT SAME ALTITUDE WHILE SSW BOUND AT 11,000 FEET 35 NE PHX. NO EVASIVE ACTION TAKEN. PHOENIX ARPT PD NOTIFIED. WOC 7-3333 JF/HM",5,2022-05
2022-05-01,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1710E/NEW YORK TRACON ADVISED, A359, JFK - STOCHOLM, SWEDEN (ESSA), REPORTED A BLACK UAS WHILE ENE BOUND AT 6,000 FEET 7 E JFK. NO EVASIVE ACTION TAKEN. NYPD AIR DIVISION NOTIFIED. WOC 7-3333 JG/ER",5,2022-05
2022-05-01,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1640E/POTOMAC TRACON ADVISED, E190, BOS - DCA, REPORTED AN ORANGE UAS 600 FEET FROM ACFT WHILE SE BOUND AT 2,600 FEET 6 NNW DCA. NO EVASIVE ACTION TAKEN.  ARLINGTON COUNTY PD NOTIFIED. WOC 7-3333 JF/HM",5,2022-05
2022-05-01,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1650E/NEW YORK TRACON ADVISED, CRJ9, ORF - LGA, REPORTED A YELLOW UAS WHILE WSW BOUND AT 3,000 FEET 8 NNW LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED. WOC 7-3333 HM/ER",5,2022-05
2022-05-02,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS INCIDENT/1031E/ORLANDO ATCT ADVISED , GULFSTREAM GLF4, MDT - MCO, REPORTED A UAS OFF THE RIGHT SIDE WHILE S BOUND AT 1,500 FEET 4 N MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/HM",5,2022-05
2022-05-02,OKLAHOMA,TULSA,"PRELIM INFO FROM FAA OPS: TULSA, OK/UAS INCIDENT/1355C/TULSA APCH ADVISED, B738, DFW - TUL, REPORTED A UAS OFF THE RIGHT SIDE WHILE S BOUND AT 2,200 FEET 5 N TUL. NO EVASIVE ACTION TAKEN. TULSA COUNTY SHERIFF NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-02,VIRGINIA,ROANOKE,"PRELIM INFO FROM FAA OPS: ROANOKE, VA/UAS INCIDENT/1548E/ROANOKE APCH ADVISED, CESSNA C560, PDK - ROA, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE ENE BOUND AT 3,000 FEET 5 SSE ROA. NO  EVASIVE ACTION TAKEN. ROANOKE PD NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-02,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1455C/PENSACOLA ATCT ADVISED, A320, DFW - PNS, REPORTED A WHITE UAS AT THE 10 O'CLOCK POSITION WHILE S BOUND AT 1,000 FEET 2 N PNS. NO EVASIVE ACTION TAKEN. ESCAMBIA SHERIFF NOTIFIED. WOC 7-3333 JO/JW",5,2022-05
2022-05-02,GEORGIA,BRUNSWICK,"PRELIM INFO FROM FAA OPS: BRUNSWICK, GA/UAS INCIDENT/1620E/JACKSONVILLE ARTCC ADVISED, CRJ2, ATL - BQK, REPORTED A BLACK UAS OFF THE LEFT SIDE WHILE E BOUND AT 1,600 FEET 5 W BQK. NO EVASIVE ACTION TAKEN. LEO WERE NOT NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-02,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS INCIDENT/1700E/CHARLOTTE APCH ADVISED, E145, LYH - CLT, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,200 FEET 4 S CLT. NO EVASIVE ACTION TAKEN. MECKLENBURG COUNTY SHERIFF NOTIFIED. WOC 7-3333 JW/JO",5,2022-05
2022-05-02,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1955C/HOUSTON TRACON ADVISED, E145, TUL - IAH, REPORTED A WHITE QAUD-ROTOR UAS FROM THE 3 O'CLOCK POSITION WHILE SE BOUND AT 4,200 FEET 30 WNW IAH. NO EVASIVE ACTION TAKEN. MONTGOMERY COUNTY SHERIFF NOTIFIED NOTIFIED. WOC 7-3333 RC/JG",5,2022-05
2022-05-03,NEW YORK,POUGHKEEPSIE,"CLOSE-OUT INFO FROM FAA OPS: POUGHKEEPSIE, NY/UAS INCIDENT/1757E/POUGHKEEPSIE ATCT ADVISED, CESSNA C172, RUNWAY 15 OPERATIONS WERE SUSPENDED FOR 15 MINUTES. UAS OPERATOR LOCATED AND CEASED UAS OPERATION. WOC 7-3333 TB/EC",5,2022-05
2022-05-03,CALIFORNIA,PALO ALTO,"PRELIM INFO FROM FAA OPS: PALO ALTO, CA/UAS INCIDENT/1529P/PALO ALTO ATCT ADVISED, CESSNA C172,  REPORTED A BLACK UAS WHILE SW BOUND AT 1,800 FEET 5 SW PAO. NO EVASIVE ACTION REPORTED. PALO ALTO PD NOTIFIED. WOC 7-3333 JG/RC",5,2022-05
2022-05-04,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1405E/REAGAN NATIONAL ARPT ADVISED, E170, BOS - DCA, REPORTED A UAS AT 300 FEET .25 SE DCA. NO EVASIVE ACTION TAKEN. NO IMPACT TO OPERATIONS. METRO WASHINGTON AIRPORT AUTHORITY AND ALEXANDRIA PD NOTIFIED. WOC 7-3333 TB/EC",5,2022-05
2022-05-04,SOUTH CAROLINA,CHARLESTON,"PRELIM INFO FROM FAA OPS: CHARLESTON, SC/UAS INCIDENT/1518E/CHARLESTON ATCT ADVISED, CRJ7, DFW - CHS, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SSE BOUND AT 2,000 FEET 5 N CHS. NO EVASIVE ACTION TAKEN. CHARLESTON PD NOTIFIED. WOC 7-3333 TB/EC",5,2022-05
2022-05-04,CALIFORNIA,CHICO,"PRELIM INFO FROM FAA OPS: CHICO, CA/UAS INCIDENT/1609P/CHICO FCT ADVISED, CESSNA C150, REPORTED A BROWN UAS FROM THE 3 O'CLOCK POSITION WHILE SE BOUND AT 500 FEET 1 SE CHICO. NO EVASIVE ACTION TAKEN. CHICO PD NOTIFIED. WOC 7-3333 JW/DJ",5,2022-05
2022-05-05,NEW YORK,SYRACUSE,"PRELIM INFO FROM FAA OPS: SYRACUSE, NY/UAS INCIDENT/1205E/SYRACUSE ACFT ADVISED, A320, ATL - SYR, REPORTED A RED UAS AT 3 O'CLOCK POSITION AT 5,500 FEET WHILE E BOUND 10 S SYRACUSE. NO EVASIVE ACTION TAKEN. SYRACUSE PD NOTIFIED. WOC 7-3333 SY/JO",5,2022-05
2022-05-05,ARIZONA,GOODYEAR,"PRELIM INFO FROM FAA OPS: GOODYEAR, AZ/UAS INCIDENT/1410M/GOODYEAR ATCT ADVISED, CIRRUS SR20, REPORTED UAS 200 FEET ABOVE WHILE NE BOUND AT 2,200 FEET 1 W GOODYEAR. NO EVASIVE ACTION TAKEN.  GOODYEAR PD NOTIFIED. WOC 7-3333 SY/JF",5,2022-05
2022-05-05,LOUISIANA,NEW ORLEANS,"PRELIM INFO FROM FAA OPS: NEW ORLEANS, LA/UAS INCIDENT/1906C/NEW ORLEANS APPROACH ADVISED, CRJ9, MSY - DCA, REPORTED 3 SMALL UAS AT 12 O'CLOCK POSITION BETWEEN 3,000-4,000 FEET BELOW WHILE NE BOUND AT 4,000 FEET 7 E NEW ORLEANS. NO EVASIVE ACTION TAKEN.  JEFFERSON PARISH SHERIFF NOTIFIED. WOC 7-3333 RL/DJ",5,2022-05
2022-05-05,VERMONT,BURLINGTON,"PRELIM INFO FROM FAA OPS: BURLINGTON, VT/UAS INCIDENT/2115E/BURLINGTON ATCT ADVISED, H60, REPORTED A WHITE UAS AT 1,500 FEET WHILE W BOUND 6 W BURLINGTON. EVASIVE ACTION NOT REPORTED. SOUTH BURLINGTON PD NOTIFIED. NUMBER NOT PROVIDED. WOC 7-3333 RL/DJ",5,2022-05
2022-05-06,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1150P/LAX ATCT ADVISED, BOMBARDIER CL60, REPORTED A GRAY QUADCOPTER UAS OFF THE LEFT SIDE HOVERING WHILE SW BOUND AT 1,200 FEET 3 ENE LAX. NO EVASIVE ACTION TAKEN.  LAWA PD NOTIFIED. WOC 7-3333 JO/HM",5,2022-05
2022-05-06,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1506P/LOS ANGELES ATCT ADVISED, A321, BOS - LAX, REPORTED UAS AT 9 O'CLOCK POSITION AT 2,200 FEET WHILE WSW BOUND 6 ENE LAX. NO EVASIVE ACTION TAKEN. LAX ARPT PD NOTIFIED. WOC 7-3333 SY/JA",5,2022-05
2022-05-06,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/LATE REPORT-5/6 1821P/TSOC ADVISED, E75L, SAT - LAX, REPORTED A RED AND BLACK UAS WHILE W BOUND AT 2,200 FEET 5 E LAX. NO EVASIVE ACTION TAKEN. LA ARPT PD NOTIFIED. NUMBER NOT PROVIDED. WOC 7-3333 RL/ER",5,2022-05
2022-05-07,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS INCIDENT/0405P/SAN DIEGO ATCT ADVISED, B752, OAK - SAN, REPORTED A POSSIBLE UAS AT THE 10 O'CLOCK POSITION WHILE W BOUND AT 2,200 FEET 4 E SAN. NO EVASIVE ACTION TAKEN. SAN DIEGO CBP NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-07,ALASKA,ANCHORAGE,"PRELIM INFO FROM FAA OPS: ANCHORAGE, AK/UAS INCIDENT/0750L/ANCHORAGE ATCT ADVISED, E75L, FAI - ANC, REPORTED A UAS 300 FEET BELOW ACFT WHILE SSE BOUND AT 500 FEET 4 NW ANC. NO EVASIVE ACTION TAKEN. ANCHORAGE ARPT PD NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-07,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1052P/SOCAL TRACON ADVISED, B772, PARIS, FRANCE (LFPG) - LAX, REPORTED A QUADCOPTER UAS AT THE 3 O'CLOCK POSITION WHILE SW BOUND AT 8,500 FEET 35 E LAX. NO EVASIVE ACTION TAKEN. LA COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/HM",5,2022-05
2022-05-07,ALASKA,FAIRBANKS,"PRELIM INFO FROM FAA OPS: FAIRBANKS, AK/UAS INCIDENT/1000L/FAIRBANKS APCH ADVISED SECURITY FORCES REPORTED A UAS 4.5 W EIELSON AIR FORCE BASE (EIL). MODEL DJI MAVIC 2 ZOOM WAS LOCATED BUT NO OPERATOR FOUND. NO ACFT INVOLVEMENT. WOC 7-3333 JO/HM",5,2022-05
2022-05-07,NEBRASKA,OMAHA,"PRELIM INFO FROM FAA OPS: OMAHA, NE/UAS INCIDENT/1500C/OMAHA APCH ADVISED, CIRRUS SR22, MLE - MLE, REPORTED A BLACK, GREEN AND YELLOW UAS WHILE E BOUND AT 2,700 FEET 5 W MLE. NO EVASIVE ACTION TAKEN. SARPY COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/HM",5,2022-05
2022-05-07,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS INCIDENT/1402M/SALT LAKE ATCT ADVISED, A320, JFK - SLC, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE NW BOUND AT 5,300 FEET 6 SSE WASATCH VORTAC. NO EVASIVE ACTION TAKEN. SLC ARPT PD NOTIFIED. WOC 7-3333 JO/HM",5,2022-05
2022-05-07,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/1607E/ATLANTA TRACON ADVISED, E170, HXD - ATL, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE W BOUND AT 3,000 FEET 11 E ATL. NO EVASIVE ACTION TAKEN. ROCKDALE COUNTY SHERIFF NOTIFIED. WOC 7-3333 HM/JO",5,2022-05
2022-05-07,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/1742C/CHICAGO TRACON ADVISED, CRJ2, ORD - MEM, REPORTED A WHITE UAS AT 3 O'CLOCK POSITION 500 FEET ABOVE WHILE S BOUND AT 6,000 FEET 12 S CHICAGO. NO EVASIVE ACTION TAKEN. HINSDALE PD NOTIFIED. WOC 7-3333 RL/JA",5,2022-05
2022-05-07,CALIFORNIA,LA VERNE,"PRELIM INFO FROM FAA OPS: LA VERNE, CA/UAS INCIDENT/LATE REPORT-5/7 1900P/BRACKETT ATCT (POC) REPORTED A UAS OPERATING WITHOUT AUTHORIZATION OVER GANESHA PARK FAIRGROUNDS VCNTY LA VERNE. NO IMPACT TO NAS. NO INJURIES REPORTED. LEO IDENTIFIED UAS OPERATOR, LOGGED REPORT, AND ISSUED VERBAL WARNING. LOCAL PD NOTIFIED. FAA LEAP NOTIFIED. WOC 7-3333 RC/ER",5,2022-05
2022-05-07,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1959P/LAX ATCT ADVISED, E75L, EUG - LAX, REPORTED UAS FROM THE LEFT SIDE WHILE WSW BOUND AT 2,200 FEET 7 ENE LAX. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED. WOC 7-3333 ER/SZ",5,2022-05
2022-05-08,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS INCIDENT/2355P/NORCAL TRACON ADVISED , B738, CLT - SMF, REPORTED A UAS FROM THE RIGHT SIDE WHILE E BOUND AT 9,500 FEET 6.7 NNE MHR. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOT NOTIFIED. WOC 7-3333 SZ/ER",5,2022-05
2022-05-08,PENNSYLVANIA,WILKES-BARRE-SCRANTON,"PRELIM INFO FROM FAA OPS: WILKES-BARRE-SCRANTON, PA/UAS INCIDENT/0940E/NEW YORK ARTCC ADVISED , A320, CVG - EWR, REPORTED A PURPLE/BLUE UAS FROM THE 11 O'CLOCK POSITION WHILE N BOUND AT 13,000 FEET 10 S AVP. NO EVASIVE ACTIONS TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 RC/DJ",5,2022-05
2022-05-08,VIRGINIA,FORT BELVOIR,"PRELIM INFO FROM FAA OPS: FORT BELVOIR, VA/UAS INCIDENT/1128E/POTOMAC TRACON ADVISED, A319, IAH - DCA, REPORTED A WHITE QUAD-ROTOR UAS FROM 500 FEET BELOW ACFT WHILE E BOUND AT 2,300 FEET 10 SW DAA. NO EVASIVE ACTION TAKEN. VIRGINIA STATE PD NOTIFIED. WOC 7-3333 RC/JG",5,2022-05
2022-05-08,KENTUCKY,COVINGTON,"PRELIM INFO FROM FAA OPS: COVINGTON, KY/UAS INCIDENT/1133E/CINCINNATI ATCT ADVISED , CIRRUS SR22, BOWLING GREEN, OH (1G0) - HSV, REPORTED A SILVER UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 8,000 FEET 15 N CVG. NO EVASIVE ACTION TAKEN. HARRISON PD NOTIFIED. WOC 7-3333 RC/JG",5,2022-05
